inst#,actual,predicted,error,prediction
1013,6:6,6:6,,0.96
1014,4:4,4:4,,1
1015,4:4,4:4,,1
1016,7:7,7:7,,1
1017,3:3,3:3,,1
1018,4:4,4:4,,1
1019,3:3,3:3,,1
1020,1:1,1:1,,1
1021,4:4,4:4,,1
1022,5:5,5:5,,1
1023,3:3,3:3,,1
1024,2:2,2:2,,0.99
1025,2:2,1:1,+,0.78
1026,2:2,2:2,,0.99
1027,2:2,2:2,,0.99
1028,4:4,4:4,,0.97
1029,3:3,3:3,,1
1030,5:5,5:5,,1
1031,4:4,4:4,,1
1032,2:2,2:2,,0.98
1033,4:4,4:4,,0.92
1034,4:4,4:4,,1
1035,5:5,5:5,,1
1036,4:4,4:4,,0.99
1037,2:2,2:2,,0.85
1038,4:4,4:4,,1
1039,5:5,5:5,,1
1040,4:4,4:4,,1
1041,5:5,5:5,,1
1042,7:7,7:7,,0.99
1043,4:4,4:4,,1
1044,1:1,1:1,,0.86
1045,3:3,3:3,,0.95
1046,2:2,2:2,,0.93
1047,4:4,4:4,,1
1048,6:6,6:6,,1
1049,2:2,2:2,,0.98
1050,4:4,4:4,,1
1051,4:4,4:4,,0.94
1052,6:6,6:6,,1
1053,1:1,1:1,,0.79
1054,2:2,2:2,,1
1055,3:3,3:3,,0.81
1056,1:1,2:2,+,0.72
1057,4:4,4:4,,1
1058,1:1,1:1,,1
1059,4:4,4:4,,1
1060,1:1,1:1,,0.98
1061,4:4,4:4,,1
1062,4:4,4:4,,1
1063,6:6,6:6,,1
1064,3:3,3:3,,1
1065,3:3,3:3,,1
1066,4:4,4:4,,1
1067,5:5,5:5,,1
1068,4:4,4:4,,1
1069,4:4,4:4,,1
1070,2:2,2:2,,0.95
1071,7:7,7:7,,1
1072,1:1,2:2,+,0.56
1073,1:1,1:1,,0.97
1074,5:5,5:5,,1
1075,2:2,2:2,,0.82
1076,4:4,4:4,,1
1077,4:4,4:4,,1
1078,6:6,6:6,,1
1079,3:3,3:3,,1
1080,7:7,7:7,,1
1081,3:3,3:3,,1
1082,3:3,3:3,,0.99
1083,3:3,3:3,,1
1084,3:3,3:3,,0.99
1085,1:1,1:1,,0.52
1086,2:2,2:2,,1
1087,1:1,1:1,,0.87
1088,4:4,4:4,,1
1089,4:4,4:4,,1
1090,3:3,3:3,,1
1091,5:5,5:5,,1
1092,6:6,6:6,,1
1093,4:4,4:4,,1
1094,4:4,4:4,,1
1095,4:4,4:4,,1
1096,4:4,4:4,,1
1097,3:3,3:3,,1
1098,2:2,1:1,+,0.62
1099,5:5,5:5,,1
1100,5:5,5:5,,1
1101,1:1,1:1,,0.89
1102,6:6,6:6,,1
1103,2:2,2:2,,0.98
1104,7:7,7:7,,1
1105,4:4,3:3,+,0.71
1106,4:4,4:4,,1
1107,5:5,5:5,,1
1108,7:7,5:5,+,1
1109,4:4,4:4,,1
1110,3:3,3:3,,1
1111,4:4,4:4,,1
1112,3:3,3:3,,0.85
1113,3:3,3:3,,0.99
1114,2:2,2:2,,1
1115,4:4,4:4,,1
1116,1:1,1:1,,0.83
1117,4:4,4:4,,1
1118,4:4,4:4,,1
1119,4:4,4:4,,1
1120,3:3,3:3,,1
1121,5:5,5:5,,1
1122,3:3,3:3,,1
1123,2:2,1:1,+,0.81
1124,2:2,1:1,+,0.74
1125,4:4,4:4,,1
1126,5:5,5:5,,1
1127,2:2,2:2,,0.96
1128,4:4,4:4,,1
1129,4:4,4:4,,1
1130,2:2,2:2,,0.96
1131,4:4,4:4,,1
1132,4:4,4:4,,1
1133,6:6,6:6,,1
1134,1:1,1:1,,0.61
1135,4:4,4:4,,1
1136,7:7,7:7,,1
1137,4:4,4:4,,1
1138,6:6,6:6,,1
1139,3:3,3:3,,1
1140,4:4,4:4,,1
1141,4:4,4:4,,1
1142,4:4,4:4,,1
1143,1:1,2:2,+,0.82
1144,5:5,5:5,,1
1145,7:7,7:7,,1
1146,1:1,1:1,,0.92
1147,3:3,3:3,,1
1148,4:4,4:4,,1
1149,4:4,4:4,,1
1150,7:7,7:7,,1
1151,1:1,2:2,+,0.81
1152,4:4,4:4,,1
1153,2:2,1:1,+,0.94
1154,4:4,4:4,,1
1155,6:6,6:6,,1
1156,2:2,2:2,,0.86
1157,1:1,2:2,+,0.86
1158,3:3,3:3,,1
1159,4:4,4:4,,1
1160,2:2,2:2,,0.56
1161,2:2,2:2,,0.99
1162,2:2,2:2,,0.75
1163,3:3,3:3,,1
1164,3:3,3:3,,1
1165,1:1,2:2,+,0.89
1166,4:4,4:4,,1
1167,2:2,1:1,+,0.63
1168,4:4,4:4,,1
1169,2:2,2:2,,0.79
1170,1:1,1:1,,0.86
1171,6:6,6:6,,1
1172,3:3,3:3,,1
1173,4:4,4:4,,1
1174,7:7,7:7,,1
1175,1:1,2:2,+,0.65
1176,4:4,4:4,,1
1177,1:1,1:1,,0.84
1178,2:2,2:2,,0.94
1179,5:5,5:5,,1
1180,6:6,6:6,,0.99
1181,3:3,3:3,,1
1182,7:7,7:7,,1
1183,4:4,4:4,,1
1184,3:3,3:3,,1
1185,4:4,4:4,,1
1186,7:7,7:7,,1
1187,4:4,4:4,,1
1188,4:4,4:4,,1
1189,4:4,4:4,,1
1190,4:4,4:4,,1
1191,2:2,2:2,,0.81
1192,4:4,4:4,,1
1193,4:4,4:4,,1
1194,4:4,4:4,,1
1195,6:6,6:6,,0.99
1196,2:2,2:2,,0.67
1197,1:1,1:1,,0.93
1198,2:2,2:2,,0.96
1199,5:5,5:5,,1
1200,4:4,4:4,,1
1201,4:4,4:4,,1
1202,4:4,4:4,,1
1203,2:2,2:2,,0.87
1204,3:3,3:3,,0.83
1205,1:1,1:1,,0.88
1206,4:4,4:4,,0.88
1207,2:2,2:2,,0.77
1208,1:1,1:1,,0.92
1209,2:2,2:2,,1
1210,4:4,4:4,,1
1211,2:2,2:2,,1
1212,3:3,3:3,,1
1213,1:1,1:1,,0.99
1214,4:4,4:4,,1
1215,4:4,4:4,,1
1216,7:7,7:7,,1
1217,3:3,3:3,,1
1218,4:4,4:4,,1
1219,5:5,5:5,,1
1220,6:6,6:6,,0.99
1221,3:3,3:3,,1
1222,6:6,6:6,,1
1223,1:1,1:1,,0.99
1224,6:6,6:6,,1
1225,5:5,5:5,,1
1226,4:4,4:4,,0.99
1227,3:3,3:3,,1
1228,2:2,2:2,,0.92
1229,4:4,4:4,,1
1230,4:4,4:4,,0.83
1231,2:2,2:2,,0.88
1232,3:3,3:3,,1
1233,5:5,5:5,,1
1234,2:2,1:1,+,0.81
1235,3:3,3:3,,1
1236,1:1,1:1,,0.55
1237,4:4,4:4,,1
1238,4:4,4:4,,1
1239,4:4,4:4,,1
1240,7:7,7:7,,0.99
1241,7:7,7:7,,1
1242,2:2,2:2,,0.88
1243,4:4,4:4,,1
1244,4:4,4:4,,1
1245,3:3,3:3,,1
1246,6:6,6:6,,1
1247,4:4,4:4,,1
1248,4:4,4:4,,1
1249,4:4,4:4,,1
1250,1:1,2:2,+,0.54
1251,3:3,3:3,,1
1252,4:4,4:4,,1
1253,1:1,1:1,,0.58
1254,3:3,3:3,,1
1255,7:7,7:7,,1
1256,4:4,4:4,,1
1257,4:4,4:4,,1
1258,2:2,2:2,,1
1259,7:7,7:7,,1
1260,4:4,4:4,,1
1261,4:4,4:4,,1
1262,7:7,7:7,,1
1263,7:7,7:7,,1
1264,1:1,1:1,,0.68
1265,2:2,2:2,,1
1266,4:4,4:4,,1
1267,4:4,4:4,,1
1268,2:2,2:2,,0.94
1269,3:3,3:3,,1
1270,4:4,4:4,,1
1271,4:4,4:4,,1
1272,7:7,7:7,,1
1273,3:3,3:3,,1
1274,4:4,4:4,,1
1275,4:4,4:4,,1
1276,4:4,4:4,,1
1277,4:4,4:4,,1
1278,5:5,5:5,,1
1279,4:4,4:4,,1
1280,3:3,3:3,,1
1281,4:4,4:4,,1
1282,2:2,2:2,,0.98
1283,3:3,3:3,,1
1284,2:2,2:2,,0.84
1285,2:2,2:2,,0.6
1286,4:4,4:4,,1
1287,2:2,1:1,+,0.51
1288,2:2,2:2,,0.97
1289,4:4,4:4,,0.99
1290,4:4,4:4,,1
1291,7:7,7:7,,1
1292,3:3,3:3,,1
1293,4:4,4:4,,0.99
1294,2:2,1:1,+,0.57
1295,2:2,2:2,,0.99
1296,5:5,5:5,,1
1297,4:4,4:4,,1
1298,5:5,5:5,,1
1299,3:3,3:3,,1
1300,5:5,5:5,,1
1301,4:4,4:4,,1
1302,2:2,2:2,,0.97
1303,7:7,7:7,,1
1304,1:1,1:1,,0.9
1305,2:2,2:2,,0.95
1306,1:1,1:1,,0.95
1307,4:4,4:4,,1
1308,1:1,2:2,+,0.92
1309,3:3,3:3,,1
1310,3:3,3:3,,0.99
1311,2:2,2:2,,0.89
1312,5:5,5:5,,1
1313,6:6,6:6,,0.88
1314,5:5,5:5,,1
1315,2:2,1:1,+,0.57
1316,4:4,4:4,,1
1317,1:1,1:1,,0.99
1318,1:1,1:1,,0.68
1319,4:4,4:4,,1
1320,4:4,4:4,,1
1321,4:4,4:4,,1
1322,1:1,1:1,,0.89
1323,4:4,4:4,,1
1324,7:7,7:7,,1
1325,3:3,3:3,,1
1326,5:5,5:5,,1
1327,2:2,2:2,,0.99
1328,1:1,2:2,+,0.56
1329,5:5,5:5,,1
1330,4:4,4:4,,1
1331,4:4,4:4,,1
1332,1:1,2:2,+,0.69
1333,5:5,5:5,,1
1334,2:2,2:2,,0.65
1335,1:1,1:1,,0.93
1336,3:3,3:3,,1
1337,4:4,4:4,,1
1338,4:4,4:4,,1
1339,3:3,3:3,,1
1340,2:2,2:2,,1
1341,3:3,3:3,,0.98
1342,4:4,4:4,,1
1343,2:2,2:2,,1
1344,4:4,4:4,,1
1345,2:2,2:2,,0.53
1346,3:3,3:3,,1
1347,1:1,1:1,,0.97
1348,4:4,4:4,,1
1349,5:5,5:5,,1
1350,5:5,5:5,,1
1351,1:1,2:2,+,0.59
1352,1:1,1:1,,0.59
1353,4:4,4:4,,1
1354,1:1,1:1,,0.5
1355,2:2,2:2,,0.96
1356,4:4,4:4,,1
1357,6:6,6:6,,1
1358,2:2,2:2,,1
1359,2:2,1:1,+,0.63
1360,4:4,4:4,,1
1361,4:4,4:4,,0.87
1362,3:3,3:3,,0.97
1363,2:2,2:2,,0.82
1364,7:7,7:7,,1
1365,5:5,5:5,,1
1366,2:2,2:2,,0.68
1367,1:1,1:1,,0.68
1368,2:2,2:2,,0.97
1369,5:5,5:5,,1
1370,1:1,1:1,,0.9
1371,1:1,1:1,,0.98
1372,3:3,3:3,,0.93
1373,1:1,1:1,,0.71
1374,4:4,4:4,,1
1375,4:4,4:4,,1
1376,2:2,1:1,+,0.58
1377,4:4,4:4,,1
1378,2:2,2:2,,0.78
1379,4:4,4:4,,0.98
1380,4:4,4:4,,0.98
1381,4:4,4:4,,1
1382,5:5,5:5,,1
1383,4:4,4:4,,1
1384,4:4,4:4,,1
1385,3:3,3:3,,1
1386,4:4,4:4,,0.79
1387,2:2,2:2,,0.95
1388,2:2,2:2,,0.8
1389,3:3,3:3,,1
1390,4:4,4:4,,0.99
1391,4:4,4:4,,1
1392,7:7,7:7,,1
1393,4:4,4:4,,1
1394,3:3,3:3,,1
1395,2:2,2:2,,0.58
1396,6:6,6:6,,1
1397,4:4,4:4,,0.94
1398,4:4,4:4,,1
1399,6:6,6:6,,1
1400,4:4,4:4,,0.99
1401,2:2,1:1,+,0.62
1402,2:2,2:2,,0.99
1403,2:2,2:2,,0.58
1404,4:4,4:4,,1
1405,4:4,4:4,,1
1406,2:2,2:2,,0.7
1407,3:3,3:3,,1
1408,4:4,4:4,,1
1409,3:3,3:3,,0.97
1410,3:3,3:3,,1
1411,3:3,3:3,,1
1412,1:1,1:1,,0.88
1413,6:6,6:6,,1
1414,3:3,3:3,,1
1415,4:4,4:4,,1
1416,1:1,1:1,,0.92
1417,4:4,4:4,,1
1418,6:6,6:6,,1
1419,4:4,4:4,,1
1420,4:4,4:4,,1
1421,7:7,7:7,,1
1422,4:4,4:4,,1
1423,1:1,1:1,,0.99
1424,1:1,1:1,,0.87
1425,1:1,2:2,+,0.55
1426,4:4,4:4,,1
1427,2:2,2:2,,1
1428,4:4,4:4,,0.98
1429,2:2,2:2,,0.71
1430,4:4,4:4,,1
1431,1:1,1:1,,0.82
1432,5:5,5:5,,1
1433,4:4,4:4,,1
1434,4:4,4:4,,1
1435,2:2,2:2,,0.99
1436,1:1,1:1,,0.95
1437,4:4,4:4,,1
1438,7:7,7:7,,1
1439,2:2,2:2,,0.9
1440,4:4,4:4,,1
1441,3:3,3:3,,1
1442,3:3,3:3,,1
1443,4:4,4:4,,1
1444,5:5,5:5,,1
1445,3:3,3:3,,0.76
1446,3:3,3:3,,1
1447,4:4,4:4,,1
1448,4:4,4:4,,1
1449,2:2,2:2,,0.97
1450,5:5,5:5,,1
1451,4:4,4:4,,1
1452,4:4,4:4,,1
1453,6:6,6:6,,1
1454,4:4,4:4,,1
1455,4:4,4:4,,1
1456,2:2,2:2,,0.91
1457,7:7,7:7,,1
1458,2:2,2:2,,0.95
1459,3:3,3:3,,1
1460,2:2,2:2,,0.58
1461,5:5,5:5,,1
1462,4:4,4:4,,1
1463,4:4,4:4,,1
1464,4:4,4:4,,1
1465,4:4,4:4,,1
1466,2:2,2:2,,0.92
1467,1:1,1:1,,1
1468,7:7,7:7,,1
1469,2:2,1:1,+,0.86
1470,4:4,4:4,,1
1471,3:3,3:3,,1
1472,7:7,7:7,,1
1473,4:4,4:4,,1
1474,5:5,5:5,,1
1475,4:4,4:4,,1
1476,1:1,1:1,,0.65
1477,3:3,3:3,,0.98
1478,7:7,7:7,,1
1479,7:7,7:7,,1
1480,1:1,1:1,,0.68
1481,4:4,4:4,,1
1482,1:1,2:2,+,0.84
1483,1:1,2:2,+,0.82
1484,2:2,2:2,,0.93
1485,4:4,4:4,,1
1486,4:4,4:4,,1
1487,4:4,4:4,,0.99
1488,3:3,3:3,,1
1489,4:4,4:4,,1
1490,3:3,3:3,,1
1491,5:5,5:5,,1
1492,4:4,4:4,,0.98
1493,3:3,3:3,,1
1494,2:2,2:2,,0.96
1495,2:2,2:2,,0.79
1496,1:1,1:1,,0.87
1497,5:5,5:5,,1
1498,3:3,3:3,,0.99
1499,1:1,2:2,+,0.66
1500,1:1,1:1,,0.84
1501,3:3,3:3,,1
1502,3:3,4:4,+,0.74
1503,4:4,4:4,,0.92
1504,4:4,4:4,,1
1505,4:4,4:4,,1
1506,4:4,4:4,,1
1507,1:1,1:1,,0.94
1508,3:3,3:3,,0.99
1509,2:2,2:2,,0.93
1510,7:7,7:7,,1
1511,3:3,3:3,,1
1512,5:5,5:5,,1
1513,3:3,3:3,,0.95
1514,3:3,3:3,,1
1515,1:1,1:1,,0.97
1516,7:7,7:7,,1
1517,3:3,3:3,,1
1518,1:1,1:1,,0.97
1519,4:4,4:4,,1
1520,1:1,1:1,,0.91
1521,4:4,4:4,,1
1522,3:3,3:3,,1
1523,7:7,7:7,,1
1524,3:3,3:3,,1
1525,2:2,2:2,,0.98
1526,4:4,4:4,,1
1527,6:6,6:6,,1
1528,5:5,5:5,,1
1529,4:4,4:4,,1
1530,4:4,4:4,,1
1531,4:4,4:4,,1
1532,2:2,2:2,,0.9
1533,1:1,1:1,,0.99
1534,2:2,1:1,+,0.98
1535,4:4,4:4,,1
1536,4:4,4:4,,1
1537,7:7,7:7,,1
1538,4:4,4:4,,1
1539,4:4,4:4,,0.77
1540,4:4,4:4,,1
1541,4:4,4:4,,1
1542,1:1,1:1,,0.94
1543,5:5,5:5,,1
1544,4:4,4:4,,1
1545,1:1,1:1,,0.98
1546,3:3,3:3,,0.99
1547,4:4,4:4,,1
1548,4:4,4:4,,1
1549,4:4,4:4,,1
1550,5:5,5:5,,1
1551,1:1,1:1,,0.71
1552,3:3,3:3,,1
1553,4:4,4:4,,1
1554,1:1,2:2,+,0.69
1555,5:5,5:5,,1
1556,5:5,5:5,,1
1557,1:1,1:1,,0.99
1558,1:1,2:2,+,0.76
1559,2:2,2:2,,1
1560,4:4,4:4,,1
1561,1:1,1:1,,0.96
1562,7:7,7:7,,1
1563,2:2,2:2,,0.7
1564,4:4,4:4,,1
1565,3:3,3:3,,1
1566,2:2,2:2,,1
1567,1:1,1:1,,0.66
1568,7:7,7:7,,1
1569,1:1,1:1,,0.77
1570,4:4,4:4,,0.82
1571,3:3,3:3,,1
1572,3:3,3:3,,0.97
1573,4:4,4:4,,1
1574,5:5,5:5,,1
1575,2:2,2:2,,0.99
1576,5:5,5:5,,1
1577,3:3,3:3,,1
1578,3:3,3:3,,0.94
1579,1:1,1:1,,0.93
1580,5:5,5:5,,1
1581,4:4,4:4,,1
1582,4:4,4:4,,1
1583,2:2,1:1,+,0.52
1584,4:4,4:4,,1
1585,2:2,2:2,,0.85
1586,1:1,2:2,+,0.68
1587,3:3,3:3,,1
1588,1:1,1:1,,0.97
1589,3:3,3:3,,1
1590,4:4,4:4,,1
1591,4:4,4:4,,1
1592,4:4,4:4,,1
1593,3:3,3:3,,1
1594,4:4,4:4,,1
1595,4:4,4:4,,1
1596,4:4,4:4,,0.69
1597,4:4,4:4,,1
1598,7:7,7:7,,1
1599,1:1,1:1,,0.69
1600,7:7,7:7,,1
1601,1:1,1:1,,0.82
1602,4:4,4:4,,1
1603,5:5,5:5,,1
1604,3:3,3:3,,1
1605,2:2,2:2,,0.9
1606,3:3,3:3,,1
1607,2:2,2:2,,0.59
1608,4:4,4:4,,1
1609,3:3,3:3,,0.9
1610,3:3,3:3,,1
1611,3:3,3:3,,0.97
1612,4:4,4:4,,1
1613,5:5,5:5,,1
1614,4:4,4:4,,1
1615,5:5,5:5,,1
1616,4:4,4:4,,1
1617,3:3,3:3,,1
1618,2:2,2:2,,1
1619,2:2,2:2,,0.98
1620,6:6,6:6,,1
1621,7:7,7:7,,1
1622,3:3,3:3,,1
1623,3:3,3:3,,0.99
1624,3:3,3:3,,1
1625,7:7,7:7,,1
1626,1:1,1:1,,0.83
1627,6:6,6:6,,1
1628,2:2,2:2,,0.7
1629,2:2,2:2,,0.54
1630,5:5,5:5,,1
1631,5:5,5:5,,1
1632,1:1,1:1,,0.98
1633,3:3,3:3,,1
1634,3:3,3:3,,1
1635,4:4,4:4,,1
1636,3:3,3:3,,0.85
1637,4:4,4:4,,0.95
1638,1:1,1:1,,0.95
1639,4:4,4:4,,1
1640,2:2,2:2,,0.95
1641,2:2,1:1,+,0.8
1642,1:1,2:2,+,0.73
1643,5:5,5:5,,1
1644,2:2,2:2,,0.89
1645,1:1,1:1,,0.83
1646,4:4,4:4,,1
1647,3:3,3:3,,1
1648,2:2,2:2,,0.96
1649,4:4,4:4,,1
1650,4:4,4:4,,1
1651,4:4,4:4,,1
1652,2:2,2:2,,0.68
1653,2:2,2:2,,0.95
1654,6:6,6:6,,1
1655,3:3,3:3,,1
1656,1:1,1:1,,0.6
1657,1:1,1:1,,0.64
1658,2:2,2:2,,0.97
1659,4:4,4:4,,0.99
1660,4:4,4:4,,1
1661,2:2,2:2,,0.69
1662,5:5,5:5,,1
1663,7:7,7:7,,1
1664,1:1,1:1,,0.73
1665,4:4,4:4,,1
1666,4:4,4:4,,1
1667,7:7,7:7,,1
1668,7:7,7:7,,1
1669,4:4,4:4,,1
1670,4:4,4:4,,1
1671,1:1,2:2,+,0.88
1672,1:1,1:1,,0.92
1673,1:1,1:1,,0.72
1674,5:5,5:5,,1
1675,3:3,3:3,,1
1676,6:6,6:6,,1
1677,4:4,4:4,,1
1678,1:1,1:1,,0.93
1679,3:3,3:3,,1
1680,3:3,3:3,,1
1681,4:4,4:4,,1
1682,2:2,2:2,,1
1683,2:2,2:2,,1
1684,2:2,1:1,+,0.81
1685,1:1,2:2,+,0.54
1686,4:4,4:4,,1
1687,4:4,4:4,,1
1688,4:4,4:4,,1
1689,1:1,1:1,,0.94
1690,7:7,7:7,,1
1691,4:4,4:4,,1
1692,1:1,2:2,+,0.58
1693,4:4,4:4,,1
1694,5:5,5:5,,1
1695,2:2,2:2,,0.72
1696,4:4,4:4,,1
1697,1:1,1:1,,0.99
1698,6:6,6:6,,1
1699,1:1,2:2,+,0.54
1700,2:2,2:2,,0.98
1701,7:7,7:7,,1
1702,3:3,3:3,,1
1703,5:5,5:5,,1
1704,7:7,7:7,,1
1705,2:2,2:2,,0.73
1706,5:5,5:5,,1
1707,4:4,4:4,,1
1708,4:4,4:4,,1
1709,3:3,3:3,,1
1710,4:4,4:4,,1
1711,5:5,5:5,,1
1712,3:3,3:3,,1
1713,3:3,3:3,,1
1714,4:4,4:4,,1
1715,2:2,2:2,,0.77
1716,3:3,3:3,,1
1717,4:4,4:4,,1
1718,4:4,4:4,,1
1719,2:2,1:1,+,0.8
1720,3:3,3:3,,1
1721,4:4,4:4,,1
1722,4:4,4:4,,1
1723,2:2,2:2,,1
1724,3:3,3:3,,1
1725,2:2,2:2,,0.67
1726,6:6,6:6,,0.82
1727,3:3,3:3,,1
1728,4:4,4:4,,0.92
1729,3:3,3:3,,1
1730,4:4,4:4,,1
1731,6:6,6:6,,1
1732,2:2,1:1,+,0.59
1733,4:4,4:4,,1
1734,4:4,4:4,,1
1735,3:3,3:3,,0.76
1736,4:4,4:4,,1
1737,6:6,6:6,,1
1738,2:2,2:2,,0.94
1739,1:1,1:1,,0.89
1740,2:2,2:2,,0.98
1741,4:4,4:4,,0.93
1742,1:1,1:1,,0.72
1743,4:4,4:4,,1
1744,1:1,2:2,+,0.51
1745,2:2,2:2,,0.96
1746,2:2,2:2,,1
1747,4:4,4:4,,1
1748,4:4,4:4,,1
1749,3:3,3:3,,1
1750,4:4,4:4,,1
1751,5:5,5:5,,1
1752,4:4,4:4,,1
1753,1:1,1:1,,0.97
1754,6:6,6:6,,1
1755,5:5,5:5,,1
1756,5:5,5:5,,1
1757,4:4,4:4,,0.87
1758,4:4,4:4,,0.98
1759,4:4,4:4,,1
1760,2:2,2:2,,0.99
1761,2:2,2:2,,0.91
1762,1:1,1:1,,0.71
1763,3:3,3:3,,0.94
1764,4:4,4:4,,1
1765,4:4,4:4,,1
1766,4:4,4:4,,1
1767,4:4,4:4,,1
1768,5:5,5:5,,1
1769,4:4,4:4,,1
1770,5:5,5:5,,1
1771,4:4,4:4,,1
1772,4:4,4:4,,1
1773,4:4,4:4,,1
1774,7:7,7:7,,1
1775,4:4,4:4,,1
1776,1:1,2:2,+,0.83
1777,4:4,4:4,,1
1778,7:7,7:7,,1
1779,4:4,4:4,,1
1780,4:4,4:4,,1
1781,7:7,7:7,,0.63
1782,2:2,2:2,,0.88
1783,7:7,7:7,,1
1784,4:4,4:4,,1
1785,6:6,6:6,,1
1786,7:7,7:7,,0.99
1787,7:7,7:7,,1
1788,4:4,4:4,,1
1789,7:7,7:7,,0.99
1790,4:4,4:4,,0.98
1791,1:1,1:1,,0.71
1792,1:1,2:2,+,0.57
1793,2:2,2:2,,0.81
1794,4:4,4:4,,1
1795,3:3,3:3,,0.94
1796,3:3,3:3,,1
1797,1:1,1:1,,0.57
1798,5:5,5:5,,1
1799,7:7,7:7,,1
1800,3:3,3:3,,1
1801,1:1,1:1,,0.52
1802,3:3,3:3,,1
1803,4:4,4:4,,1
1804,2:2,2:2,,0.98
1805,2:2,1:1,+,0.77
1806,4:4,4:4,,1
1807,3:3,3:3,,1
1808,4:4,4:4,,1
1809,1:1,1:1,,0.87
1810,2:2,2:2,,0.99
1811,3:3,3:3,,1
1812,4:4,4:4,,1
1813,3:3,3:3,,1
1814,1:1,1:1,,0.98
1815,4:4,4:4,,1
1816,4:4,4:4,,0.99
1817,1:1,1:1,,1
1818,4:4,4:4,,1
1819,6:6,6:6,,1
1820,1:1,2:2,+,0.61
1821,5:5,5:5,,1
1822,5:5,5:5,,1
1823,1:1,2:2,+,0.61
1824,1:1,1:1,,0.62
1825,4:4,4:4,,1
1826,4:4,4:4,,1
1827,4:4,4:4,,1
1828,2:2,2:2,,0.89
1829,4:4,4:4,,1
1830,4:4,4:4,,1
1831,3:3,3:3,,1
1832,2:2,2:2,,0.88
1833,4:4,4:4,,1
1834,5:5,5:5,,1
1835,4:4,4:4,,1
1836,4:4,4:4,,0.8
1837,5:5,5:5,,1
1838,1:1,1:1,,0.79
1839,3:3,3:3,,1
1840,1:1,1:1,,0.97
1841,6:6,6:6,,1
1842,7:7,7:7,,1
1843,1:1,1:1,,0.84
1844,1:1,2:2,+,0.84
1845,6:6,6:6,,1
1846,4:4,4:4,,0.99
1847,3:3,3:3,,1
1848,1:1,1:1,,0.75
1849,4:4,4:4,,1
1850,3:3,3:3,,1
1851,2:2,2:2,,1
1852,2:2,2:2,,0.77
1853,4:4,4:4,,1
1854,4:4,4:4,,1
1855,5:5,5:5,,1
1856,2:2,1:1,+,0.62
1857,1:1,1:1,,0.59
1858,1:1,1:1,,0.75
1859,5:5,5:5,,1
1860,1:1,1:1,,0.97
1861,2:2,2:2,,0.88
1862,4:4,4:4,,1
1863,4:4,4:4,,1
1864,4:4,4:4,,1
1865,4:4,4:4,,1
1866,6:6,6:6,,0.7
1867,3:3,3:3,,0.99
1868,3:3,3:3,,1
1869,2:2,2:2,,0.89
1870,4:4,4:4,,1
1871,5:5,5:5,,1
1872,4:4,4:4,,1
1873,5:5,5:5,,1
1874,4:4,4:4,,0.96
1875,4:4,4:4,,1
1876,2:2,2:2,,0.73
1877,1:1,1:1,,0.69
1878,3:3,3:3,,1
1879,4:4,4:4,,1
1880,5:5,5:5,,1
1881,4:4,4:4,,1
1882,4:4,4:4,,1
1883,5:5,5:5,,1
1884,4:4,4:4,,1
1885,1:1,1:1,,0.92
1886,4:4,4:4,,1
1887,3:3,3:3,,1
1888,4:4,4:4,,1
1889,2:2,2:2,,0.87
1890,2:2,1:1,+,0.6
1891,2:2,2:2,,1
1892,6:6,6:6,,1
1893,5:5,5:5,,1
1894,4:4,4:4,,1
1895,1:1,1:1,,0.59
1896,4:4,4:4,,1
1897,4:4,4:4,,0.98
1898,6:6,6:6,,1
1899,4:4,4:4,,1
1900,1:1,1:1,,0.58
1901,4:4,4:4,,1
1902,3:3,3:3,,0.99
1903,2:2,2:2,,0.98
1904,3:3,3:3,,1
1905,6:6,6:6,,1
1906,4:4,4:4,,0.99
1907,4:4,4:4,,0.93
1908,4:4,4:4,,1
1909,1:1,1:1,,0.96
1910,1:1,1:1,,0.63
1911,4:4,4:4,,1
1912,1:1,1:1,,0.53
1913,6:6,6:6,,1
1914,2:2,2:2,,0.93
1915,1:1,1:1,,0.98
1916,4:4,4:4,,1
1917,4:4,4:4,,1
1918,7:7,7:7,,1
1919,1:1,1:1,,0.56
1920,4:4,4:4,,1
1921,4:4,4:4,,0.99
1922,2:2,2:2,,0.57
1923,2:2,2:2,,0.97
1924,4:4,4:4,,1
1925,2:2,2:2,,0.98
1926,4:4,4:4,,1
1927,6:6,6:6,,1
1928,4:4,4:4,,1
1929,1:1,1:1,,0.87
1930,4:4,4:4,,1
1931,4:4,4:4,,1
1932,3:3,3:3,,1
1933,6:6,6:6,,1
1934,3:3,3:3,,1
1935,5:5,5:5,,1
1936,2:2,2:2,,0.61
1937,4:4,4:4,,1
1938,4:4,4:4,,1
1939,2:2,1:1,+,0.76
1940,2:2,2:2,,0.55
1941,5:5,5:5,,1
1942,1:1,1:1,,0.9
1943,4:4,4:4,,0.99
1944,5:5,5:5,,1
1945,1:1,2:2,+,0.51
1946,4:4,4:4,,1
1947,2:2,2:2,,0.72
1948,7:7,7:7,,1
1949,4:4,4:4,,1
1950,4:4,4:4,,1
1951,7:7,7:7,,1
1952,4:4,4:4,,1
1953,3:3,3:3,,0.99
1954,5:5,5:5,,1
1955,2:2,2:2,,0.92
1956,4:4,4:4,,1
1957,1:1,1:1,,0.92
