inst#,actual,predicted,error,prediction
1013,4:4,4:4,,1
1014,3:3,3:3,,1
1015,4:4,4:4,,1
1016,7:7,7:7,,1
1017,2:2,2:2,,0.8
1018,3:3,3:3,,1
1019,4:4,4:4,,0.98
1020,3:3,3:3,,1
1021,1:1,1:1,,0.91
1022,7:7,7:7,,1
1023,4:4,4:4,,1
1024,4:4,4:4,,0.93
1025,4:4,4:4,,1
1026,3:3,3:3,,1
1027,3:3,3:3,,1
1028,3:3,3:3,,0.96
1029,1:1,2:2,+,0.67
1030,1:1,1:1,,0.91
1031,1:1,1:1,,0.79
1032,2:2,2:2,,0.88
1033,4:4,4:4,,1
1034,1:1,1:1,,0.92
1035,7:7,7:7,,1
1036,4:4,4:4,,1
1037,7:7,7:7,,1
1038,4:4,4:4,,1
1039,2:2,2:2,,0.75
1040,4:4,4:4,,1
1041,2:2,1:1,+,0.65
1042,6:6,6:6,,1
1043,4:4,4:4,,1
1044,4:4,4:4,,1
1045,4:4,4:4,,1
1046,4:4,4:4,,1
1047,3:3,3:3,,0.95
1048,2:2,2:2,,0.7
1049,4:4,4:4,,0.95
1050,1:1,2:2,+,0.55
1051,1:1,1:1,,0.72
1052,7:7,7:7,,1
1053,4:4,4:4,,1
1054,4:4,4:4,,1
1055,4:4,4:4,,1
1056,7:7,7:7,,1
1057,4:4,4:4,,1
1058,4:4,4:4,,0.98
1059,2:2,2:2,,0.98
1060,3:3,3:3,,1
1061,6:6,6:6,,0.98
1062,5:5,5:5,,1
1063,7:7,7:7,,0.99
1064,4:4,4:4,,1
1065,4:4,4:4,,0.97
1066,3:3,3:3,,1
1067,1:1,2:2,+,0.71
1068,4:4,4:4,,1
1069,3:3,3:3,,0.98
1070,3:3,3:3,,1
1071,6:6,6:6,,1
1072,4:4,4:4,,0.99
1073,4:4,4:4,,1
1074,2:2,2:2,,0.61
1075,4:4,4:4,,1
1076,2:2,2:2,,0.98
1077,6:6,6:6,,1
1078,2:2,2:2,,0.67
1079,5:5,5:5,,1
1080,6:6,6:6,,1
1081,7:7,7:7,,1
1082,1:1,1:1,,0.9
1083,7:7,7:7,,1
1084,7:7,7:7,,1
1085,4:4,4:4,,1
1086,1:1,1:1,,0.7
1087,4:4,4:4,,1
1088,4:4,4:4,,1
1089,4:4,4:4,,1
1090,3:3,3:3,,1
1091,1:1,1:1,,1
1092,4:4,4:4,,1
1093,2:2,2:2,,0.97
1094,7:7,7:7,,1
1095,4:4,4:4,,1
1096,4:4,4:4,,1
1097,4:4,4:4,,1
1098,4:4,4:4,,1
1099,5:5,5:5,,1
1100,4:4,4:4,,1
1101,2:2,1:1,+,0.7
1102,1:1,1:1,,0.86
1103,7:7,7:7,,1
1104,4:4,4:4,,1
1105,3:3,3:3,,1
1106,4:4,4:4,,1
1107,7:7,7:7,,1
1108,4:4,4:4,,1
1109,2:2,2:2,,0.87
1110,1:1,1:1,,0.98
1111,4:4,4:4,,1
1112,3:3,3:3,,1
1113,7:7,7:7,,1
1114,4:4,4:4,,1
1115,1:1,1:1,,0.78
1116,2:2,2:2,,1
1117,7:7,7:7,,1
1118,3:3,3:3,,1
1119,6:6,6:6,,1
1120,4:4,4:4,,1
1121,2:2,2:2,,0.98
1122,3:3,3:3,,1
1123,5:5,5:5,,1
1124,2:2,2:2,,0.58
1125,4:4,4:4,,1
1126,2:2,2:2,,1
1127,2:2,2:2,,0.86
1128,3:3,3:3,,1
1129,1:1,2:2,+,0.63
1130,5:5,5:5,,1
1131,7:7,7:7,,1
1132,3:3,3:3,,1
1133,3:3,3:3,,1
1134,5:5,5:5,,1
1135,3:3,3:3,,0.9
1136,3:3,3:3,,1
1137,3:3,3:3,,1
1138,2:2,1:1,+,0.77
1139,4:4,4:4,,1
1140,2:2,2:2,,0.94
1141,7:7,7:7,,1
1142,4:4,4:4,,1
1143,4:4,4:4,,1
1144,2:2,2:2,,0.81
1145,2:2,2:2,,0.98
1146,3:3,3:3,,0.99
1147,4:4,4:4,,0.92
1148,2:2,2:2,,0.92
1149,2:2,2:2,,1
1150,3:3,3:3,,1
1151,2:2,2:2,,0.94
1152,4:4,4:4,,1
1153,2:2,2:2,,1
1154,1:1,1:1,,0.91
1155,4:4,4:4,,1
1156,1:1,1:1,,0.94
1157,4:4,4:4,,1
1158,3:3,3:3,,0.99
1159,4:4,4:4,,1
1160,2:2,2:2,,1
1161,4:4,4:4,,1
1162,6:6,6:6,,1
1163,1:1,2:2,+,0.58
1164,1:1,1:1,,0.93
1165,3:3,3:3,,0.98
1166,5:5,5:5,,1
1167,5:5,5:5,,1
1168,3:3,3:3,,1
1169,3:3,3:3,,1
1170,1:1,1:1,,0.7
1171,1:1,1:1,,0.92
1172,1:1,1:1,,0.94
1173,2:2,2:2,,0.81
1174,4:4,4:4,,1
1175,1:1,1:1,,0.95
1176,4:4,4:4,,1
1177,1:1,1:1,,0.63
1178,3:3,3:3,,1
1179,4:4,4:4,,1
1180,2:2,2:2,,0.94
1181,4:4,4:4,,1
1182,3:3,3:3,,0.95
1183,4:4,4:4,,1
1184,7:7,7:7,,1
1185,5:5,5:5,,1
1186,5:5,5:5,,1
1187,3:3,3:3,,1
1188,3:3,3:3,,1
1189,6:6,6:6,,1
1190,3:3,3:3,,1
1191,4:4,4:4,,1
1192,4:4,4:4,,1
1193,4:4,4:4,,1
1194,2:2,2:2,,0.98
1195,4:4,4:4,,1
1196,5:5,5:5,,1
1197,4:4,4:4,,1
1198,5:5,5:5,,1
1199,2:2,2:2,,1
1200,3:3,3:3,,1
1201,1:1,2:2,+,0.53
1202,2:2,1:1,+,0.88
1203,4:4,4:4,,1
1204,2:2,2:2,,1
1205,6:6,6:6,,1
1206,4:4,4:4,,1
1207,4:4,4:4,,0.99
1208,4:4,4:4,,1
1209,4:4,4:4,,1
1210,4:4,4:4,,0.98
1211,4:4,4:4,,1
1212,2:2,2:2,,0.63
1213,4:4,4:4,,1
1214,4:4,4:4,,1
1215,4:4,4:4,,0.75
1216,4:4,4:4,,1
1217,2:2,1:1,+,0.71
1218,6:6,6:6,,1
1219,3:3,3:3,,1
1220,2:2,2:2,,0.92
1221,2:2,2:2,,1
1222,4:4,4:4,,1
1223,4:4,4:4,,1
1224,5:5,5:5,,1
1225,4:4,4:4,,1
1226,7:7,7:7,,1
1227,2:2,2:2,,0.93
1228,1:1,1:1,,0.66
1229,7:7,7:7,,1
1230,5:5,5:5,,1
1231,2:2,2:2,,0.61
1232,4:4,4:4,,1
1233,7:7,7:7,,1
1234,4:4,4:4,,1
1235,1:1,1:1,,1
1236,6:6,6:6,,1
1237,7:7,7:7,,1
1238,4:4,4:4,,1
1239,5:5,5:5,,1
1240,4:4,4:4,,1
1241,2:2,2:2,,0.97
1242,4:4,4:4,,1
1243,2:2,2:2,,0.87
1244,3:3,3:3,,1
1245,7:7,7:7,,1
1246,4:4,4:4,,1
1247,2:2,2:2,,1
1248,4:4,4:4,,1
1249,4:4,4:4,,1
1250,4:4,4:4,,1
1251,4:4,4:4,,1
1252,5:5,5:5,,1
1253,4:4,4:4,,1
1254,4:4,4:4,,1
1255,7:7,7:7,,1
1256,4:4,4:4,,1
1257,1:1,1:1,,0.68
1258,4:4,4:4,,1
1259,6:6,6:6,,1
1260,1:1,1:1,,0.89
1261,4:4,4:4,,1
1262,4:4,4:4,,1
1263,2:2,2:2,,0.51
1264,4:4,4:4,,1
1265,2:2,2:2,,0.98
1266,1:1,1:1,,0.73
1267,3:3,3:3,,0.92
1268,7:7,7:7,,1
1269,2:2,1:1,+,0.57
1270,4:4,4:4,,1
1271,2:2,2:2,,0.97
1272,6:6,6:6,,1
1273,2:2,2:2,,0.96
1274,3:3,3:3,,1
1275,4:4,4:4,,1
1276,3:3,3:3,,1
1277,4:4,4:4,,1
1278,2:2,2:2,,0.98
1279,7:7,7:7,,1
1280,4:4,4:4,,0.99
1281,5:5,5:5,,1
1282,2:2,2:2,,0.98
1283,1:1,1:1,,0.86
1284,5:5,5:5,,1
1285,3:3,3:3,,1
1286,2:2,2:2,,0.83
1287,2:2,2:2,,0.98
1288,4:4,4:4,,1
1289,2:2,1:1,+,0.79
1290,2:2,2:2,,0.91
1291,3:3,3:3,,1
1292,4:4,4:4,,0.97
1293,7:7,7:7,,1
1294,5:5,5:5,,1
1295,4:4,4:4,,1
1296,5:5,5:5,,1
1297,4:4,4:4,,0.79
1298,4:4,4:4,,1
1299,7:7,7:7,,1
1300,4:4,4:4,,1
1301,5:5,5:5,,1
1302,2:2,2:2,,0.98
1303,3:3,3:3,,1
1304,4:4,4:4,,1
1305,4:4,4:4,,1
1306,4:4,4:4,,1
1307,7:7,7:7,,1
1308,2:2,2:2,,0.8
1309,5:5,5:5,,1
1310,5:5,5:5,,1
1311,2:2,2:2,,0.83
1312,4:4,4:4,,1
1313,4:4,4:4,,1
1314,7:7,7:7,,1
1315,4:4,4:4,,0.88
1316,3:3,3:3,,1
1317,2:2,2:2,,0.94
1318,2:2,2:2,,0.85
1319,4:4,4:4,,0.99
1320,1:1,1:1,,0.72
1321,5:5,5:5,,1
1322,4:4,4:4,,1
1323,3:3,3:3,,1
1324,2:2,2:2,,0.99
1325,1:1,2:2,+,0.65
1326,6:6,6:6,,1
1327,1:1,1:1,,0.78
1328,2:2,2:2,,0.99
1329,1:1,1:1,,0.94
1330,2:2,2:2,,0.52
1331,6:6,6:6,,1
1332,3:3,3:3,,1
1333,5:5,5:5,,1
1334,2:2,2:2,,1
1335,1:1,1:1,,0.61
1336,1:1,1:1,,0.86
1337,1:1,1:1,,1
1338,3:3,3:3,,1
1339,2:2,2:2,,0.94
1340,4:4,4:4,,1
1341,4:4,4:4,,1
1342,4:4,4:4,,1
1343,6:6,6:6,,1
1344,2:2,1:1,+,0.75
1345,4:4,4:4,,1
1346,2:2,2:2,,1
1347,1:1,1:1,,0.98
1348,3:3,4:4,+,0.97
1349,4:4,4:4,,1
1350,3:3,3:3,,1
1351,4:4,4:4,,1
1352,4:4,4:4,,1
1353,2:2,1:1,+,1
1354,5:5,5:5,,1
1355,4:4,4:4,,1
1356,1:1,1:1,,0.67
1357,7:7,7:7,,1
1358,2:2,2:2,,0.97
1359,7:7,7:7,,1
1360,2:2,2:2,,0.7
1361,4:4,4:4,,0.89
1362,3:3,3:3,,0.99
1363,7:7,7:7,,1
1364,2:2,2:2,,1
1365,2:2,2:2,,0.91
1366,3:3,3:3,,1
1367,4:4,4:4,,1
1368,4:4,4:4,,1
1369,4:4,4:4,,1
1370,2:2,2:2,,0.93
1371,2:2,2:2,,0.92
1372,2:2,2:2,,0.98
1373,4:4,4:4,,1
1374,3:3,3:3,,1
1375,5:5,5:5,,1
1376,2:2,2:2,,0.8
1377,3:3,3:3,,1
1378,3:3,3:3,,0.93
1379,2:2,2:2,,0.99
1380,4:4,4:4,,1
1381,4:4,4:4,,1
1382,1:1,1:1,,0.72
1383,4:4,4:4,,1
1384,4:4,4:4,,1
1385,4:4,4:4,,1
1386,4:4,4:4,,0.99
1387,5:5,5:5,,1
1388,2:2,2:2,,0.92
1389,4:4,4:4,,1
1390,4:4,4:4,,1
1391,5:5,5:5,,1
1392,5:5,5:5,,1
1393,3:3,3:3,,1
1394,1:1,2:2,+,0.9
1395,4:4,4:4,,1
1396,4:4,4:4,,1
1397,1:1,1:1,,0.85
1398,3:3,3:3,,0.83
1399,4:4,4:4,,1
1400,7:7,7:7,,1
1401,4:4,4:4,,1
1402,1:1,1:1,,0.89
1403,2:2,2:2,,0.59
1404,7:7,7:7,,1
1405,4:4,4:4,,0.97
1406,2:2,2:2,,0.95
1407,4:4,4:4,,1
1408,3:3,3:3,,1
1409,2:2,2:2,,0.62
1410,4:4,4:4,,1
1411,5:5,5:5,,1
1412,3:3,3:3,,1
1413,3:3,3:3,,1
1414,5:5,5:5,,1
1415,3:3,3:3,,1
1416,2:2,2:2,,0.95
1417,2:2,2:2,,1
1418,4:4,4:4,,1
1419,2:2,2:2,,0.81
1420,2:2,2:2,,0.95
1421,5:5,5:5,,1
1422,4:4,4:4,,1
1423,2:2,1:1,+,0.63
1424,4:4,4:4,,1
1425,4:4,4:4,,1
1426,4:4,4:4,,1
1427,2:2,2:2,,0.81
1428,4:4,4:4,,0.99
1429,4:4,4:4,,1
1430,4:4,4:4,,1
1431,3:3,3:3,,1
1432,5:5,5:5,,1
1433,4:4,4:4,,1
1434,2:2,1:1,+,0.77
1435,2:2,2:2,,0.96
1436,2:2,2:2,,1
1437,1:1,1:1,,0.91
1438,1:1,1:1,,0.84
1439,4:4,4:4,,1
1440,1:1,1:1,,0.77
1441,1:1,1:1,,0.51
1442,7:7,7:7,,1
1443,5:5,5:5,,1
1444,2:2,2:2,,0.99
1445,2:2,2:2,,0.87
1446,4:4,4:4,,0.99
1447,5:5,5:5,,1
1448,2:2,2:2,,0.99
1449,4:4,4:4,,0.99
1450,4:4,4:4,,1
1451,2:2,2:2,,0.98
1452,4:4,4:4,,1
1453,4:4,4:4,,1
1454,3:3,3:3,,1
1455,6:6,6:6,,1
1456,1:1,2:2,+,0.53
1457,4:4,4:4,,1
1458,4:4,4:4,,1
1459,4:4,4:4,,1
1460,4:4,4:4,,1
1461,2:2,2:2,,0.96
1462,4:4,4:4,,1
1463,3:3,3:3,,1
1464,5:5,5:5,,1
1465,4:4,4:4,,0.88
1466,4:4,4:4,,1
1467,2:2,1:1,+,0.64
1468,2:2,2:2,,0.99
1469,2:2,2:2,,0.98
1470,2:2,2:2,,0.96
1471,1:1,1:1,,0.61
1472,2:2,2:2,,0.98
1473,4:4,4:4,,1
1474,3:3,3:3,,1
1475,1:1,1:1,,0.94
1476,2:2,2:2,,0.94
1477,4:4,4:4,,1
1478,1:1,1:1,,0.8
1479,4:4,4:4,,1
1480,6:6,6:6,,1
1481,1:1,2:2,+,0.55
1482,3:3,3:3,,1
1483,4:4,4:4,,1
1484,3:3,3:3,,1
1485,7:7,7:7,,1
1486,4:4,3:3,+,0.77
1487,2:2,2:2,,1
1488,4:4,4:4,,1
1489,4:4,4:4,,1
1490,4:4,4:4,,1
1491,5:5,5:5,,1
1492,1:1,1:1,,0.59
1493,4:4,4:4,,1
1494,3:3,3:3,,1
1495,1:1,1:1,,0.84
1496,7:7,7:7,,1
1497,3:3,3:3,,0.98
1498,1:1,1:1,,0.87
1499,1:1,1:1,,0.7
1500,4:4,4:4,,1
1501,3:3,3:3,,1
1502,3:3,3:3,,1
1503,4:4,4:4,,1
1504,4:4,4:4,,0.96
1505,4:4,4:4,,1
1506,2:2,2:2,,1
1507,2:2,2:2,,0.72
1508,4:4,4:4,,1
1509,2:2,2:2,,0.63
1510,7:7,7:7,,1
1511,4:4,4:4,,1
1512,4:4,4:4,,1
1513,1:1,1:1,,0.83
1514,1:1,1:1,,0.74
1515,2:2,1:1,+,0.68
1516,2:2,2:2,,0.61
1517,4:4,4:4,,0.71
1518,1:1,1:1,,0.96
1519,2:2,2:2,,0.99
1520,4:4,4:4,,1
1521,2:2,2:2,,0.97
1522,5:5,5:5,,1
1523,1:1,1:1,,0.99
1524,1:1,1:1,,0.9
1525,2:2,1:1,+,0.8
1526,1:1,2:2,+,0.72
1527,3:3,3:3,,1
1528,4:4,4:4,,1
1529,7:7,7:7,,1
1530,4:4,4:4,,0.68
1531,4:4,4:4,,1
1532,3:3,3:3,,1
1533,2:2,2:2,,0.94
1534,2:2,2:2,,0.93
1535,4:4,4:4,,1
1536,2:2,2:2,,0.81
1537,3:3,3:3,,1
1538,4:4,4:4,,1
1539,6:6,6:6,,1
1540,2:2,2:2,,0.99
1541,1:1,2:2,+,0.59
1542,4:4,4:4,,1
1543,2:2,1:1,+,0.69
1544,4:4,4:4,,1
1545,1:1,1:1,,0.97
1546,4:4,4:4,,1
1547,1:1,1:1,,0.79
1548,4:4,4:4,,1
1549,1:1,1:1,,0.8
1550,5:5,5:5,,1
1551,4:4,4:4,,1
1552,2:2,2:2,,0.88
1553,7:7,7:7,,1
1554,1:1,2:2,+,0.66
1555,5:5,5:5,,1
1556,3:3,3:3,,1
1557,4:4,4:4,,1
1558,4:4,4:4,,1
1559,4:4,4:4,,1
1560,3:3,3:3,,1
1561,1:1,2:2,+,0.84
1562,2:2,2:2,,1
1563,2:2,2:2,,0.92
1564,2:2,2:2,,0.9
1565,1:1,1:1,,0.72
1566,1:1,1:1,,0.83
1567,7:7,7:7,,1
1568,7:7,7:7,,1
1569,2:2,2:2,,1
1570,4:4,4:4,,1
1571,2:2,2:2,,0.94
1572,4:4,4:4,,1
1573,4:4,4:4,,1
1574,4:4,4:4,,1
1575,2:2,2:2,,0.99
1576,5:5,5:5,,1
1577,7:7,7:7,,1
1578,4:4,4:4,,1
1579,6:6,6:6,,1
1580,2:2,2:2,,0.97
1581,2:2,2:2,,0.97
1582,4:4,4:4,,0.99
1583,4:4,4:4,,1
1584,1:1,1:1,,0.99
1585,5:5,5:5,,1
1586,4:4,4:4,,1
1587,4:4,4:4,,1
1588,5:5,5:5,,1
1589,5:5,5:5,,1
1590,1:1,1:1,,1
1591,2:2,2:2,,1
1592,3:3,3:3,,0.97
1593,2:2,2:2,,0.96
1594,5:5,5:5,,1
1595,1:1,2:2,+,0.56
1596,4:4,4:4,,1
1597,6:6,6:6,,1
1598,2:2,1:1,+,0.58
1599,7:7,7:7,,1
1600,4:4,4:4,,1
1601,4:4,4:4,,1
1602,4:4,4:4,,1
1603,4:4,4:4,,1
1604,2:2,1:1,+,0.59
1605,3:3,3:3,,1
1606,2:2,2:2,,0.9
1607,4:4,4:4,,0.92
1608,3:3,3:3,,1
1609,4:4,4:4,,1
1610,4:4,4:4,,1
1611,4:4,4:4,,0.84
1612,7:7,7:7,,1
1613,4:4,4:4,,0.95
1614,6:6,6:6,,0.99
1615,4:4,3:3,+,0.69
1616,2:2,2:2,,0.98
1617,2:2,2:2,,0.99
1618,5:5,5:5,,1
1619,4:4,4:4,,1
1620,4:4,4:4,,1
1621,4:4,4:4,,1
1622,2:2,1:1,+,0.8
1623,4:4,4:4,,0.97
1624,2:2,2:2,,1
1625,2:2,2:2,,0.73
1626,3:3,3:3,,1
1627,1:1,1:1,,0.75
1628,4:4,4:4,,1
1629,5:5,5:5,,1
1630,1:1,1:1,,0.95
1631,7:7,7:7,,1
1632,1:1,1:1,,0.52
1633,5:5,5:5,,1
1634,3:3,3:3,,1
1635,4:4,4:4,,1
1636,7:7,7:7,,1
1637,2:2,2:2,,0.62
1638,2:2,2:2,,0.98
1639,1:1,1:1,,0.9
1640,4:4,4:4,,1
1641,6:6,6:6,,1
1642,2:2,2:2,,0.85
1643,2:2,2:2,,0.88
1644,7:7,7:7,,1
1645,6:6,6:6,,1
1646,3:3,3:3,,1
1647,5:5,5:5,,1
1648,4:4,4:4,,1
1649,4:4,4:4,,1
1650,4:4,4:4,,1
1651,3:3,3:3,,0.99
1652,2:2,2:2,,0.71
1653,4:4,4:4,,1
1654,4:4,4:4,,1
1655,4:4,4:4,,1
1656,1:1,2:2,+,0.6
1657,2:2,2:2,,1
1658,2:2,2:2,,0.99
1659,4:4,4:4,,1
1660,2:2,1:1,+,0.57
1661,2:2,2:2,,0.99
1662,3:3,3:3,,0.64
1663,4:4,4:4,,0.88
1664,4:4,4:4,,1
1665,1:1,1:1,,0.78
1666,2:2,2:2,,1
1667,4:4,4:4,,1
1668,2:2,1:1,+,0.66
1669,4:4,4:4,,1
1670,6:6,6:6,,0.67
1671,2:2,2:2,,0.52
1672,1:1,2:2,+,0.65
1673,4:4,4:4,,0.99
1674,4:4,4:4,,1
1675,4:4,4:4,,1
1676,4:4,4:4,,1
1677,2:2,2:2,,0.92
1678,3:3,3:3,,1
1679,4:4,4:4,,1
1680,4:4,4:4,,1
1681,1:1,1:1,,0.86
1682,2:2,2:2,,1
1683,2:2,2:2,,0.99
1684,7:7,7:7,,1
1685,4:4,4:4,,1
1686,2:2,2:2,,0.92
1687,2:2,2:2,,0.9
1688,2:2,2:2,,0.99
1689,7:7,7:7,,1
1690,1:1,2:2,+,0.62
1691,5:5,5:5,,1
1692,2:2,1:1,+,0.8
1693,5:5,5:5,,1
1694,2:2,2:2,,0.57
1695,3:3,3:3,,1
1696,4:4,4:4,,1
1697,2:2,2:2,,0.87
1698,4:4,4:4,,1
1699,4:4,4:4,,1
1700,2:2,2:2,,1
1701,5:5,5:5,,1
1702,3:3,3:3,,0.99
1703,3:3,3:3,,1
1704,4:4,4:4,,1
1705,4:4,4:4,,1
1706,5:5,5:5,,1
1707,6:6,6:6,,1
1708,4:4,4:4,,1
1709,2:2,1:1,+,0.88
1710,4:4,4:4,,1
1711,1:1,1:1,,0.92
1712,4:4,4:4,,1
1713,5:5,5:5,,1
1714,4:4,4:4,,1
1715,7:7,7:7,,1
1716,4:4,4:4,,1
1717,1:1,1:1,,0.57
1718,4:4,4:4,,1
1719,6:6,6:6,,1
1720,4:4,4:4,,1
1721,3:3,3:3,,1
1722,5:5,5:5,,1
1723,2:2,2:2,,0.99
1724,2:2,2:2,,0.78
1725,4:4,4:4,,1
1726,3:3,3:3,,1
1727,6:6,6:6,,1
1728,6:6,6:6,,1
1729,3:3,3:3,,0.96
1730,4:4,4:4,,1
1731,7:7,7:7,,1
1732,6:6,6:6,,1
1733,2:2,2:2,,1
1734,4:4,4:4,,1
1735,2:2,2:2,,1
1736,2:2,2:2,,0.97
1737,5:5,5:5,,1
1738,3:3,3:3,,1
1739,4:4,4:4,,1
1740,2:2,2:2,,0.82
1741,4:4,4:4,,1
1742,4:4,4:4,,1
1743,2:2,2:2,,0.99
1744,3:3,3:3,,1
1745,4:4,4:4,,1
1746,1:1,1:1,,0.58
1747,7:7,7:7,,1
1748,4:4,4:4,,1
1749,1:1,1:1,,0.68
1750,2:2,1:1,+,0.7
1751,5:5,5:5,,1
1752,6:6,6:6,,1
1753,1:1,1:1,,0.71
1754,2:2,2:2,,0.86
1755,4:4,4:4,,1
1756,1:1,2:2,+,0.56
1757,5:5,5:5,,1
1758,5:5,5:5,,1
1759,2:2,2:2,,0.76
1760,4:4,4:4,,1
1761,4:4,4:4,,1
1762,4:4,4:4,,1
1763,3:3,3:3,,1
1764,1:1,2:2,+,0.54
1765,4:4,4:4,,1
1766,2:2,2:2,,0.93
1767,4:4,4:4,,1
1768,4:4,4:4,,1
1769,4:4,4:4,,1
1770,4:4,4:4,,1
1771,2:2,2:2,,0.99
1772,2:2,2:2,,0.98
1773,7:7,7:7,,1
1774,4:4,4:4,,1
1775,1:1,1:1,,0.99
1776,2:2,2:2,,1
1777,5:5,5:5,,1
1778,5:5,5:5,,1
1779,2:2,2:2,,0.7
1780,3:3,3:3,,1
1781,4:4,4:4,,1
1782,4:4,4:4,,1
1783,4:4,4:4,,1
1784,4:4,4:4,,1
1785,3:3,3:3,,1
1786,3:3,3:3,,0.97
1787,4:4,4:4,,1
1788,2:2,2:2,,0.95
1789,7:7,7:7,,1
1790,1:1,1:1,,0.99
1791,4:4,4:4,,1
1792,2:2,2:2,,0.93
1793,4:4,4:4,,0.99
1794,3:3,3:3,,1
1795,3:3,3:3,,1
1796,4:4,4:4,,1
1797,3:3,3:3,,1
1798,2:2,2:2,,0.52
1799,4:4,4:4,,1
1800,3:3,3:3,,1
1801,3:3,3:3,,1
1802,1:1,1:1,,0.79
1803,4:4,4:4,,1
1804,4:4,4:4,,1
1805,4:4,4:4,,1
1806,4:4,4:4,,1
1807,4:4,4:4,,1
1808,3:3,3:3,,1
1809,2:2,2:2,,0.97
1810,2:2,2:2,,0.99
1811,5:5,5:5,,1
1812,3:3,3:3,,1
1813,4:4,4:4,,1
1814,2:2,2:2,,0.99
1815,1:1,1:1,,0.76
1816,3:3,3:3,,0.99
1817,4:4,4:4,,1
1818,1:1,1:1,,0.89
1819,4:4,4:4,,1
1820,4:4,4:4,,1
1821,5:5,5:5,,1
1822,3:3,3:3,,0.99
1823,2:2,2:2,,0.95
1824,5:5,5:5,,1
1825,1:1,1:1,,0.67
1826,4:4,4:4,,1
1827,2:2,2:2,,0.96
1828,4:4,4:4,,1
1829,3:3,3:3,,1
1830,2:2,2:2,,0.83
1831,7:7,7:7,,1
1832,2:2,2:2,,0.77
1833,2:2,2:2,,0.79
1834,4:4,4:4,,1
1835,3:3,3:3,,1
1836,2:2,2:2,,1
1837,2:2,2:2,,0.89
1838,4:4,4:4,,1
1839,2:2,1:1,+,0.87
1840,2:2,2:2,,0.72
1841,7:7,7:7,,1
1842,4:4,4:4,,1
1843,5:5,5:5,,1
1844,4:4,4:4,,1
1845,6:6,6:6,,0.98
1846,3:3,3:3,,1
1847,3:3,3:3,,1
1848,5:5,5:5,,1
1849,3:3,3:3,,1
1850,6:6,6:6,,1
1851,4:4,4:4,,0.99
1852,1:1,2:2,+,0.58
1853,4:4,4:4,,1
1854,1:1,1:1,,0.86
1855,4:4,4:4,,1
1856,4:4,4:4,,1
1857,4:4,4:4,,1
1858,2:2,2:2,,0.99
1859,4:4,4:4,,1
1860,7:7,7:7,,1
1861,5:5,5:5,,1
1862,5:5,5:5,,1
1863,2:2,2:2,,0.85
1864,2:2,2:2,,0.96
1865,4:4,4:4,,1
1866,4:4,4:4,,0.99
1867,3:3,3:3,,1
1868,2:2,2:2,,0.69
1869,2:2,2:2,,0.94
1870,2:2,2:2,,0.9
1871,4:4,4:4,,1
1872,4:4,4:4,,0.99
1873,4:4,4:4,,1
1874,7:7,7:7,,1
1875,2:2,1:1,+,0.65
1876,1:1,1:1,,0.74
1877,1:1,1:1,,0.97
1878,2:2,1:1,+,0.85
1879,2:2,2:2,,1
1880,7:7,7:7,,1
1881,4:4,4:4,,1
1882,2:2,2:2,,0.85
1883,5:5,5:5,,1
1884,4:4,4:4,,1
1885,6:6,4:4,+,0.73
1886,4:4,4:4,,1
1887,3:3,3:3,,1
1888,4:4,4:4,,1
1889,5:5,5:5,,1
1890,4:4,4:4,,1
1891,6:6,6:6,,1
1892,1:1,1:1,,0.76
1893,1:1,1:1,,0.63
1894,1:1,1:1,,0.65
1895,1:1,1:1,,0.8
1896,4:4,4:4,,1
1897,4:4,4:4,,1
1898,5:5,5:5,,1
1899,3:3,3:3,,1
1900,1:1,1:1,,0.93
1901,5:5,5:5,,1
1902,2:2,1:1,+,0.6
1903,7:7,7:7,,1
1904,2:2,2:2,,0.91
1905,4:4,4:4,,1
1906,1:1,1:1,,0.9
1907,3:3,3:3,,1
1908,2:2,1:1,+,0.79
1909,5:5,5:5,,1
1910,4:4,4:4,,1
1911,4:4,4:4,,0.96
1912,4:4,4:4,,0.98
1913,4:4,4:4,,1
1914,4:4,4:4,,1
1915,2:2,2:2,,0.91
1916,4:4,4:4,,1
1917,1:1,1:1,,0.99
1918,4:4,4:4,,1
1919,1:1,1:1,,0.92
1920,3:3,3:3,,1
1921,2:2,2:2,,0.51
1922,4:4,4:4,,1
1923,4:4,4:4,,1
1924,2:2,2:2,,0.52
1925,2:2,2:2,,0.98
1926,2:2,2:2,,0.94
1927,2:2,2:2,,1
1928,7:7,7:7,,1
1929,4:4,4:4,,1
1930,6:6,6:6,,1
1931,4:4,4:4,,1
1932,2:2,2:2,,0.61
1933,4:4,4:4,,1
1934,4:4,4:4,,1
1935,4:4,4:4,,1
1936,4:4,4:4,,1
1937,4:4,4:4,,1
1938,4:4,4:4,,1
1939,5:5,5:5,,1
1940,4:4,4:4,,1
1941,4:4,4:4,,0.99
1942,5:5,5:5,,1
1943,2:2,2:2,,0.84
1944,4:4,4:4,,1
1945,7:7,7:7,,1
1946,2:2,2:2,,0.74
1947,5:5,5:5,,1
1948,4:4,4:4,,1
1949,5:5,5:5,,1
1950,1:1,1:1,,0.66
1951,4:4,4:4,,0.99
1952,7:7,7:7,,1
1953,2:2,2:2,,0.98
1954,5:5,5:5,,1
1955,4:4,4:4,,1
1956,7:7,7:7,,1
